,T10Y3MM,ICSA,UNRATE,PERMIT,UMCSENT,VIXCLS,USALOLITONOSTSAM,PCE,CPIAUCSL,INDPRO,CPILFESL,SP500,Recession_Target,T10Y3MM_lag1,T10Y3MM_lag3,T10Y3MM_lag6,T10Y3MM_lag12,ICSA_lag1,ICSA_lag3,ICSA_lag6,ICSA_lag12,UNRATE_lag1,UNRATE_lag3,UNRATE_lag6,UNRATE_lag12,PERMIT_lag1,PERMIT_lag3,PERMIT_lag6,PERMIT_lag12,UMCSENT_lag1,UMCSENT_lag3,UMCSENT_lag6,UMCSENT_lag12,VIXCLS_lag1,VIXCLS_lag3,VIXCLS_lag6,VIXCLS_lag12,USALOLITONOSTSAM_lag1,USALOLITONOSTSAM_lag3,USALOLITONOSTSAM_lag6,USALOLITONOSTSAM_lag12,PCE_lag1,PCE_lag3,PCE_lag6,PCE_lag12,CPIAUCSL_lag1,CPIAUCSL_lag3,CPIAUCSL_lag6,CPIAUCSL_lag12,INDPRO_lag1,INDPRO_lag3,INDPRO_lag6,INDPRO_lag12,CPILFESL_lag1,CPILFESL_lag3,CPILFESL_lag6,CPILFESL_lag12,T10Y3MM_mom_change,T10Y3MM_yoy_change,ICSA_mom_change,ICSA_yoy_change,UNRATE_mom_change,UNRATE_yoy_change,PERMIT_mom_change,PERMIT_yoy_change,UMCSENT_mom_change,UMCSENT_yoy_change,VIXCLS_mom_change,VIXCLS_yoy_change,USALOLITONOSTSAM_mom_change,USALOLITONOSTSAM_yoy_change,PCE_mom_change,PCE_yoy_change,CPIAUCSL_mom_change,CPIAUCSL_yoy_change,INDPRO_mom_change,INDPRO_yoy_change,CPILFESL_mom_change,CPILFESL_yoy_change,T10Y3MM_roll12_mean,T10Y3MM_roll12_std,ICSA_roll12_mean,ICSA_roll12_std,UNRATE_roll12_mean,UNRATE_roll12_std,PERMIT_roll12_mean,PERMIT_roll12_std,UMCSENT_roll12_mean,UMCSENT_roll12_std,VIXCLS_roll12_mean,VIXCLS_roll12_std,USALOLITONOSTSAM_roll12_mean,USALOLITONOSTSAM_roll12_std,PCE_roll12_mean,PCE_roll12_std,CPIAUCSL_roll12_mean,CPIAUCSL_roll12_std,INDPRO_roll12_mean,INDPRO_roll12_std,CPILFESL_roll12_mean,CPILFESL_roll12_std,UNRATE_3m_avg,UNRATE_12m_min,Sahm_Rule_Indicator
2000-09-30,-0.38,292000.0,3.9,1570.0,106.8,20.57,100.1168,6888.6,173.6,92.9827,182.3,1436.510009765625,0.0,-0.45,0.24,0.4,1.1,312000.0,296000.0,272000.0,306000.0,4.1,4.0,4.0,4.2,1552.0,1572.0,1651.0,1551.0,107.3,106.4,107.1,107.2,16.84,19.54,24.11,25.41,100.3411,100.697,101.0802,101.1023,6802.8,6746.9,6686.5,6386.5,172.7,172.2,171.0,167.8,92.591,93.0018,92.083,89.1304,181.9,181.1,180.0,177.8,-15.555555555555555,-134.54545454545453,-6.41025641025641,-4.575163398692805,-4.8780487804877986,-7.142857142857151,1.1597938144329856,1.2250161186331487,-0.4659832246039164,-0.3731343283582156,22.149643705463195,-19.047619047619047,-0.22353751354130535,-0.9747552726298014,1.2612453695537207,7.861896187270023,0.5211349160393786,3.45649582836709,0.42304327634434813,4.3220943695978065,0.21990104452995762,2.53093363329584,0.42500000000000004,0.5461185352516955,287250.0,11909.69811082156,4.008333333333334,0.09003366373798896,1620.8333333333333,65.41452901352798,107.90833333333332,2.5468191688434683,22.5825,2.686566328301574,100.87904999999999,0.3776755497903344,6654.283333333333,144.80262323917935,170.74166666666667,1.8372203971988423,92.06101666666666,0.9313363037093051,180.14166666666665,1.3950942185997401,3.9999999999999996,3.8,False
2000-10-31,-0.55,301000.0,3.9,1577.0,105.8,23.63,99.84575,6893.8,173.9,92.64,182.6,1429.4000244140625,1.0,-0.38,-0.09,0.17,1.09,292000.0,298000.0,291000.0,285000.0,3.9,4.0,3.8,4.1,1570.0,1542.0,1597.0,1649.0,106.8,108.3,109.2,103.2,20.57,20.74,26.2,22.2,100.1168,100.5336,100.9746,101.148,6888.6,6768.5,6679.1,6411.4,173.6,172.7,170.9,168.1,92.9827,92.8373,92.6659,90.2709,182.3,181.5,180.3,178.1,44.736842105263165,-150.45871559633025,3.082191780821919,5.6140350877192935,0.0,-4.8780487804877986,0.44585987261147597,-4.366282595512427,-0.9363295880149836,2.519379844961245,14.876033057851235,6.441441441441431,-0.2707337829415235,-1.2874698461660117,0.0754870365531346,7.524097700970156,0.1728110599078514,3.4503271861986873,-0.3685631843342807,2.624433787632552,0.1645639056500281,2.5266704098820814,0.2883333333333333,0.5692871672432833,288583.3333333333,12515.142343528683,3.9916666666666667,0.09003366373799065,1614.8333333333333,65.89638330996954,108.125,2.1963295828186453,22.701666666666668,2.699740167071109,100.77052916666666,0.469340016531431,6694.483333333334,138.04782987541185,171.225,1.8419974336190628,92.25844166666667,0.7510141548827103,180.51666666666665,1.401189970459293,3.9666666666666663,3.8,False
2000-11-30,-0.64,356000.0,3.9,1614.0,107.6,29.65,99.53703,6909.8,174.2,92.6604,183.1,1314.949951171875,1.0,-0.55,-0.45,0.45,0.8,301000.0,312000.0,280000.0,288000.0,3.9,4.1,4.0,4.1,1577.0,1552.0,1543.0,1672.0,105.8,107.3,110.7,107.2,23.63,16.84,23.65,24.18,99.84575,100.3411,100.8442,101.1954,6893.8,6802.8,6709.7,6448.7,173.9,172.7,171.2,168.4,92.64,92.591,92.9347,90.7528,182.6,181.9,180.7,178.4,16.36363636363636,-179.99999999999997,18.272425249169434,23.611111111111114,0.0,-4.8780487804877986,2.3462270133164154,-3.468899521531099,1.7013232514177634,0.3731343283581934,25.476089716462113,22.622001654259716,-0.309196936274192,-1.6387800235979189,0.23209260494938544,7.150278350675343,0.17251293847038163,3.444180522565321,0.02202072538859401,2.10197371320775,0.27382256297918683,2.6345291479820565,0.16833333333333333,0.6024319400764254,294250.0,23124.66215969421,3.9749999999999996,0.08660254037858978,1610.0,63.40203610152666,108.15833333333335,2.184015623209902,23.1575,3.3544410860827756,100.63233166666667,0.5668816569916327,6732.908333333334,127.1589160232937,171.70833333333334,1.793654640587652,92.41740833333334,0.5874144989370544,180.90833333333333,1.4125787722675878,3.9,3.8,False
2000-12-31,-0.7,353000.0,3.9,1543.0,98.4,26.85,99.20428000000001,6952.2,174.6,92.3457,183.3,1320.280029296875,1.0,-0.64,-0.38,0.24,0.92,356000.0,292000.0,296000.0,268000.0,3.9,3.9,4.0,4.0,1614.0,1570.0,1572.0,1683.0,107.6,106.8,106.4,105.4,29.65,20.57,19.54,24.64,99.53703,100.1168,100.697,101.2284,6909.8,6888.6,6746.9,6541.0,174.2,173.6,172.2,168.8,92.6604,92.9827,93.0018,91.4784,183.1,182.3,181.1,178.7,9.375,-176.08695652173913,-0.8426966292134797,31.71641791044777,0.0,-2.500000000000002,-4.399008674101612,-8.3184789067142,-8.550185873605942,-6.641366223908918,-9.443507588532874,8.969155844155852,-0.33429769805266574,-1.9995574364506274,0.6136212336102398,6.28650053508637,0.22962112514350874,3.4360189573459543,-0.3396272841472703,0.948092664497846,0.10922992900055384,2.5741466144376224,0.033333333333333305,0.6001868395960096,301333.3333333333,27039.813519170286,3.966666666666667,0.08876253646000264,1598.3333333333333,61.60332537266823,107.57499999999999,3.5162286097983237,23.341666666666665,3.500711183156787,100.463655,0.665890738614755,6767.175,126.14308704430445,172.19166666666663,1.7185926236503108,92.48968333333333,0.5095751400276514,181.29166666666666,1.3826577393644743,3.9,3.8,False
2001-01-31,-0.13,362000.0,4.2,1699.0,94.7,22.02,98.90028000000001,6987.4,175.6,91.8908,183.9,1366.010009765625,1.0,-0.7,-0.55,-0.09,1.16,353000.0,301000.0,298000.0,285000.0,3.9,3.9,4.0,4.0,1543.0,1577.0,1542.0,1727.0,98.4,105.8,108.3,112.0,26.85,23.63,20.74,24.95,99.20428000000001,99.84575,100.5336,101.2235,6952.2,6893.8,6768.5,6542.9,174.6,173.9,172.7,169.3,92.3457,92.64,92.8373,91.4092,183.3,182.6,181.5,179.3,-81.42857142857143,-111.20689655172413,2.5495750708215192,27.017543859649116,7.692307692307709,5.000000000000004,10.110174983797805,-1.621308627678053,-3.760162601626016,-15.446428571428573,-17.98882681564247,-11.743486973947892,-0.3064383915693969,-2.2951389746452056,0.5063145479128783,6.793623622552691,0.572737686139746,3.7212049616065945,-0.49260550301746253,0.5268616288075956,0.3273322422258529,2.5655326268823275,-0.07416666666666667,0.4844013800245628,307750.0,31568.468157612064,3.983333333333333,0.1114640858046553,1596.0,56.61512807787212,106.13333333333333,4.835913626819761,23.0975,3.480457454259322,100.27005333333335,0.7564578301091406,6804.216666666666,119.38007168337151,172.71666666666667,1.7172035053518122,92.52981666666666,0.4293995656385402,181.67499999999998,1.4175042087415792,4.0,3.8,False
2001-02-28,0.09,386000.0,4.2,1656.0,90.6,28.35,98.66686999999999,7001.8,176.0,91.2851,184.4,1239.93994140625,1.0,-0.13,-0.64,-0.45,0.79,362000.0,356000.0,312000.0,280000.0,4.2,3.9,4.1,4.1,1699.0,1614.0,1552.0,1692.0,94.7,107.6,107.3,111.3,22.02,29.65,16.84,23.37,98.90028000000001,99.53703,100.3411,101.1658,6987.4,6909.8,6802.8,6625.3,175.6,174.2,172.7,170.0,91.8908,92.6604,92.591,91.7245,183.9,183.1,181.9,179.4,-169.23076923076923,-88.60759493670886,6.629834254143652,37.857142857142854,0.0,2.4390243902439046,-2.5309005297233678,-2.127659574468088,-4.329461457233375,-18.59838274932615,28.74659400544961,21.30937098844672,-0.23600539856916125,-2.470133187302448,0.20608523914475985,5.682761535326697,0.2277904328018332,3.529411764705892,-0.6591519499231646,-0.4790432218218732,0.2718868950516651,2.7870680044593144,-0.1325,0.40680853213543333,316583.3333333333,37390.95255985481,3.9916666666666667,0.12401124093731537,1593.0,51.816108411479874,104.40833333333335,6.296674206325618,23.5125,3.7982917811228862,100.06180916666666,0.8280294269085665,6835.591666666666,117.54416159136667,173.21666666666667,1.7277591021772145,92.4932,0.5145977369848795,182.09166666666667,1.4228386053770996,4.1000000000000005,3.8,False
2001-03-31,0.35,388000.0,4.3,1659.0,91.5,28.64,98.51558,6996.7,176.1,91.0585,184.7,1160.3299560546875,1.0,0.09,-0.7,-0.38,0.4,386000.0,353000.0,292000.0,272000.0,4.2,3.9,3.9,4.0,1656.0,1543.0,1570.0,1651.0,90.6,98.4,106.8,107.1,28.35,26.85,20.57,24.11,98.66686999999999,99.20428000000001,100.1168,101.0802,7001.8,6952.2,6888.6,6686.5,176.0,174.6,173.6,171.0,91.2851,92.3457,92.9827,92.083,184.4,183.3,182.3,180.0,288.88888888888886,-12.50000000000001,0.5181347150259086,42.64705882352941,2.3809523809523725,7.499999999999996,0.18115942028984477,0.48455481526348265,0.9933774834437248,-14.565826330532206,1.022927689594355,18.78888428038159,-0.15333414346678786,-2.537213024904983,-0.07283841297952565,4.639198384805199,0.05681818181817455,2.9824561403508643,-0.24823328232099762,-1.112583212970908,0.16268980477223138,2.6111111111110974,-0.1366666666666667,0.40107431488517203,326250.0,39738.06281594021,4.016666666666667,0.15275252316527507,1593.6666666666667,52.67452952430809,103.10833333333335,7.2314286697761725,23.89,4.07789384141108,99.84809083333334,0.8711308473102837,6861.441666666667,115.87290418478729,173.64166666666665,1.7598854990315986,92.407825,0.6547416216624912,182.48333333333335,1.4414849246039243,4.233333333333333,3.8,False
2001-04-30,1.17,406000.0,4.4,1666.0,88.4,25.48,98.43899,7004.2,176.4,90.7384,185.1,1249.4599609375,1.0,0.35,-0.13,-0.55,0.17,388000.0,362000.0,301000.0,291000.0,4.3,4.2,3.9,3.8,1659.0,1699.0,1577.0,1597.0,91.5,94.7,105.8,109.2,28.64,22.02,23.63,26.2,98.51558,98.90028000000001,99.84575,100.9746,6996.7,6987.4,6893.8,6679.1,176.1,175.6,173.9,170.9,91.0585,91.8908,92.64,92.6659,184.7,183.9,182.6,180.3,234.2857142857143,588.235294117647,4.6391752577319645,39.518900343642606,2.3255813953488413,15.789473684210531,0.42194092827003704,4.320601127113344,-3.3879781420764976,-19.047619047619047,-11.033519553072624,-2.7480916030534264,-0.07774404820029002,-2.511136464021635,0.10719339117011284,4.867422257489773,0.17035775127769437,3.2182562902282053,-0.3515322567360535,-2.080053180296093,0.21656740660531693,2.66222961730449,-0.053333333333333344,0.5476782953080385,335833.3333333333,44092.53355332945,4.066666666666666,0.17232808737113464,1599.4166666666667,56.684867843414565,101.375,8.081418079880422,23.83,4.0459879117242075,99.63679,0.8805124661963138,6888.533333333333,107.03261468372455,174.1,1.6959845625383536,92.2472,0.8048898817969052,182.88333333333333,1.4465214282566554,4.3,3.9,False
2001-05-31,1.69,405000.0,4.3,1665.0,92.0,22.64,98.41459,7052.8,177.3,90.2607,185.3,1255.8199462890625,1.0,1.17,0.09,-0.64,0.45,406000.0,386000.0,356000.0,280000.0,4.4,4.2,3.9,4.0,1666.0,1656.0,1614.0,1543.0,88.4,90.6,107.6,110.7,25.48,28.35,29.65,23.65,98.43899,98.66686999999999,99.53703,100.8442,7004.2,7001.8,6909.8,6709.7,176.4,176.0,174.2,171.2,90.7384,91.2851,92.6604,92.9347,185.1,184.4,183.1,180.7,44.44444444444444,275.55555555555554,-0.24630541871921707,44.64285714285714,-2.272727272727282,7.499999999999996,-0.06002400960384291,7.9066753078418595,4.072398190045234,-16.892502258355925,-11.145996860282569,-4.270613107822408,-0.024786926399789078,-2.4092709347686814,0.693869392650126,5.1134924065159515,0.5102040816326481,3.5630841121495394,-0.526458478439118,-2.877289107297931,0.10804970286333315,2.54565578306587,0.04999999999999997,0.7359100735576596,346250.0,44466.79046822938,4.091666666666666,0.18319554050420914,1609.5833333333333,56.586953737893005,99.81666666666666,7.921183719315652,23.745833333333337,4.060551817254187,99.43432250000001,0.8566499817535723,6917.125,100.54766508735544,174.60833333333335,1.661575557517067,92.02436666666665,0.9536530056327369,183.26666666666668,1.4246743381131852,4.333333333333333,3.9,False
2001-06-30,1.71,394000.0,4.5,1626.0,92.6,19.06,98.39322,7069.7,177.7,89.7811,186.0,1224.3800048828125,0.0,1.69,0.35,-0.7,0.24,405000.0,388000.0,353000.0,296000.0,4.3,4.3,3.9,4.0,1665.0,1659.0,1543.0,1572.0,92.0,91.5,98.4,106.4,22.64,28.64,26.85,19.54,98.41459,98.51558,99.20428000000001,100.697,7052.8,6996.7,6952.2,6746.9,177.3,176.1,174.6,172.2,90.2607,91.0585,92.3457,93.0018,185.3,184.7,183.3,181.1,1.183431952662728,612.5,-2.716049382716046,33.10810810810811,4.651162790697683,12.5,-2.3423423423423406,3.435114503816794,0.6521739130434634,-12.969924812030087,-15.81272084805655,-2.45649948822928,-0.02171426005026511,-2.2878337984249764,0.23962114337567897,4.7844195111829135,0.2256063169768563,3.193960511033689,-0.5313497457919203,-3.463051252771465,0.37776578521315773,2.705687465488693,0.1725,0.878874538569333,354416.6666666667,43385.079826077395,4.133333333333333,0.2146173479955165,1614.0833333333333,55.46244975958449,98.66666666666667,7.880163050151272,23.70583333333333,4.1078383130377505,99.24234083333333,0.8045098748525624,6944.024999999999,93.82160174777722,175.0666666666667,1.695090951346912,91.75597499999999,1.0961276875897374,183.67499999999998,1.4492160890317147,4.3999999999999995,3.9,False
2001-07-31,1.65,388000.0,4.6,1598.0,92.4,21.62,98.35278000000001,7082.3,177.4,89.2352,186.4,1211.22998046875,0.0,1.71,1.17,-0.13,-0.09,394000.0,406000.0,362000.0,298000.0,4.5,4.4,4.2,4.0,1626.0,1666.0,1699.0,1542.0,92.6,88.4,94.7,108.3,19.06,25.48,22.02,20.74,98.39322,98.43899,98.90028000000001,100.5336,7069.7,7004.2,6987.4,6768.5,177.7,176.4,175.6,172.7,89.7811,90.7384,91.8908,92.8373,186.0,185.1,183.9,181.5,-3.508771929824561,-1933.3333333333333,-1.5228426395939132,30.201342281879185,2.2222222222222143,14.999999999999991,-1.7220172201722006,3.6316472114137577,-0.21598272138227959,-14.68144044321329,13.431269674711444,4.24300867888141,-0.04110039289291212,-2.1692449091646915,0.1782253843868986,4.636182315136295,-0.16882386043892694,2.7214823393167498,-0.6080344304090657,-3.880013744475541,0.21505376344086446,2.6997245179063434,0.31749999999999995,0.9703994023081439,361916.6666666667,40423.7966219563,4.183333333333333,0.24802248187447293,1618.75,51.02428120736599,97.34166666666665,7.437430926595443,23.779166666666665,4.057626844112311,99.06060583333333,0.729086255284173,6970.174999999999,83.62932418481566,175.45833333333334,1.6406530481022759,91.4558,1.254817533276845,184.08333333333334,1.4708274315208698,4.466666666666666,3.9,True
2001-08-31,1.53,395000.0,4.9,1615.0,91.5,24.92,98.29589,7121.7,177.4,89.157,186.7,1133.5799560546875,0.0,1.65,1.69,0.09,-0.45,388000.0,405000.0,386000.0,312000.0,4.6,4.3,4.2,4.1,1598.0,1665.0,1656.0,1552.0,92.4,92.0,90.6,107.3,21.62,22.64,28.35,16.84,98.35278000000001,98.41459,98.66686999999999,100.3411,7082.3,7052.8,7001.8,6802.8,177.4,177.3,176.0,172.7,89.2352,90.2607,91.2851,92.591,186.4,185.3,184.4,181.9,-7.2727272727272645,-440.00000000000006,1.8041237113401998,26.602564102564095,6.521739130434789,19.512195121951237,1.0638297872340496,4.059278350515472,-0.9740259740259827,-14.725069897483689,15.263644773358,47.98099762470309,-0.057842798139529084,-2.0382575036550277,0.5563164508704643,4.687775621802781,0.0,2.7214823393167498,-0.08763357957398688,-3.708783791081205,0.16094420600858417,2.638812534359536,0.4825,0.9960296180335214,368833.3333333333,38142.873356352386,4.25,0.320510955705563,1624.0,46.57935555197645,96.02499999999999,6.8928322454297275,24.4525,3.422075725744177,98.89017166666667,0.6355946233082209,6996.75,75.9205146546488,175.85,1.4749422176680074,91.16963333333332,1.3595902967998499,184.48333333333335,1.4757637981261,4.666666666666667,3.9,True
2001-09-30,2.04,517000.0,5.0,1565.0,81.8,31.93,98.25891,7007.0,178.1,88.6749,187.1,1040.93994140625,0.0,1.53,1.71,0.35,-0.38,395000.0,394000.0,388000.0,292000.0,4.9,4.5,4.3,3.9,1615.0,1626.0,1659.0,1570.0,91.5,92.6,91.5,106.8,24.92,19.06,28.64,20.57,98.29589,98.39322,98.51558,100.1168,7121.7,7069.7,6996.7,6888.6,177.4,177.7,176.1,173.6,89.157,89.7811,91.0585,92.9827,186.7,186.0,184.7,182.3,33.33333333333333,-636.8421052631579,30.886075949367097,77.05479452054796,2.0408163265306145,28.205128205128215,-3.095975232198145,-0.31847133757961776,-10.601092896174869,-23.408239700374533,28.130016051364358,55.2260573650948,-0.03762110501263072,-1.855722516101188,-1.6105705098501732,1.7187817553639295,0.3945885005636862,2.5921658986175045,-0.5407315185571582,-4.632904830683559,0.2142474558114671,2.6330224904004274,0.6841666666666667,1.049098819622506,387583.3333333333,50303.54828137782,4.341666666666666,0.36545944516543166,1623.5833333333333,47.125477250227206,93.94166666666666,7.114576373171931,25.39916666666667,3.8007378669586838,98.7353475,0.5265681109029688,7006.616666666666,67.85251162120223,176.225,1.421986446683063,90.81065,1.4052951417603778,184.88333333333333,1.4806837077528965,4.833333333333333,3.9,True
2001-10-31,2.37,483000.0,5.3,1566.0,82.7,33.56,98.30439,7212.9,177.6,88.4051,187.4,1059.780029296875,0.0,2.04,1.65,1.17,-0.55,517000.0,388000.0,406000.0,301000.0,5.0,4.6,4.4,3.9,1565.0,1598.0,1666.0,1577.0,81.8,92.4,88.4,105.8,31.93,21.62,25.48,23.63,98.25891,98.35278000000001,98.43899,99.84575,7007.0,7082.3,7004.2,6893.8,178.1,177.4,176.4,173.9,88.6749,89.2352,90.7384,92.64,187.1,186.4,185.1,182.6,16.176470588235304,-530.9090909090909,-6.576402321083174,60.46511627906976,6.000000000000005,35.897435897435905,0.06389776357826893,-0.6975269499048808,1.1002444987775029,-21.833648393194704,5.104917005950527,42.0228523063902,0.04628587880732837,-1.543741220833128,2.9384900813472115,4.628796889959075,-0.28074115665356336,2.127659574468077,-0.30425746180711144,-4.571351468048357,0.16034206306787535,2.6286966046002336,0.9275000000000001,1.0751331841387677,402750.0,49250.98060860335,4.458333333333333,0.42949935619243274,1622.6666666666667,48.20851175945679,92.01666666666667,6.729019019864348,26.22666666666667,4.412316096262108,98.60690083333334,0.405054634955156,7033.208333333333,80.89466167708711,176.53333333333333,1.2644318403111932,90.45774166666666,1.4355555360896797,185.28333333333333,1.4559179130972415,5.066666666666667,3.9,True
2001-11-30,2.74,491000.0,5.5,1651.0,83.9,23.84,98.45555999999999,7182.3,177.5,87.886,188.1,1139.449951171875,0.0,2.37,1.53,1.69,-0.64,483000.0,395000.0,405000.0,356000.0,5.3,4.9,4.3,3.9,1566.0,1615.0,1665.0,1614.0,82.7,91.5,92.0,107.6,33.56,24.92,22.64,29.65,98.30439,98.29589,98.41459,99.53703,7212.9,7121.7,7052.8,6909.8,177.6,177.4,177.3,174.2,88.4051,89.157,90.2607,92.6604,187.4,186.7,185.3,183.1,15.61181434599157,-528.125,1.6563146997929712,37.92134831460674,3.7735849056603765,41.025641025641036,5.427841634738195,2.2924411400247813,1.45102781136639,-22.026022304832704,-28.96305125148987,-19.595278246205726,0.15377746609281928,-1.086500169836302,-0.4242399035062072,3.9436742018582382,-0.05630630630630851,1.894374282433997,-0.5871833186094522,-5.1525786635930775,0.3735325506937004,2.730748225013646,1.2091666666666667,1.0698806928670588,414000.0,52885.81181100482,4.591666666666667,0.48515851829974377,1625.75,48.783613120513934,90.04166666666667,4.993715747787014,25.742499999999996,4.320330637599645,98.51677833333332,0.2804316204709772,7055.916666666667,81.34890995880879,176.80833333333337,1.0518022051663252,90.05987499999999,1.4311976396935473,185.70000000000002,1.4893561757222795,5.266666666666667,3.9,True
2001-12-31,3.37,421000.0,5.7,1680.0,88.8,23.8,98.69349,7166.7,177.4,87.8518,188.4,1148.0799560546875,0.0,2.74,2.04,1.71,-0.7,491000.0,517000.0,394000.0,353000.0,5.5,5.0,4.5,3.9,1651.0,1565.0,1626.0,1543.0,83.9,81.8,92.6,98.4,23.84,31.93,19.06,26.85,98.45555999999999,98.25891,98.39322,99.20428000000001,7182.3,7007.0,7069.7,6952.2,177.5,178.1,177.7,174.6,87.886,88.6749,89.7811,92.3457,188.1,187.1,186.0,183.3,22.99270072992701,-581.4285714285714,-14.256619144602855,19.263456090651566,3.6363636363636376,46.15384615384617,1.7565112053301135,8.878807517822418,5.84028605482716,-9.756097560975618,-0.1677852348993203,-11.359404096834268,0.24166232968458878,-0.5148870593083443,-0.21720061818637504,3.0853542763441766,-0.05633802816901179,1.603665521191311,-0.03891404774366558,-4.86638793143589,0.15948963317384823,2.782324058919805,1.5483333333333336,1.0546419757290608,419666.6666666667,49275.35495621041,4.741666666666666,0.5282188481256267,1637.1666666666667,43.39005611540518,89.24166666666667,4.245951726127493,25.488333333333333,4.338929137541473,98.47421250000001,0.19114180857008514,7073.791666666667,80.04300501284347,177.04166666666666,0.7971065097486364,89.68538333333333,1.3651261911924168,186.125,1.4697711633813524,5.5,4.2,True
2002-01-31,3.36,414000.0,5.7,1665.0,93.0,21.09,98.9692,7184.6,177.7,88.4634,188.7,1130.199951171875,0.0,3.37,2.37,1.65,-0.13,421000.0,483000.0,388000.0,362000.0,5.7,5.3,4.6,4.2,1680.0,1566.0,1598.0,1699.0,88.8,82.7,92.4,94.7,23.8,33.56,21.62,22.02,98.69349,98.30439,98.35278000000001,98.90028000000001,7166.7,7212.9,7082.3,6987.4,177.4,177.6,177.4,175.6,87.8518,88.4051,89.2352,91.8908,188.4,187.4,186.4,183.9,-0.29673590504452063,-2684.6153846153843,-1.6627078384798155,14.36464088397791,0.0,35.71428571428572,-0.8928571428571397,-2.0011771630370823,4.729729729729737,-1.7951425554382339,-11.386554621848743,-4.223433242506813,0.27935986456655293,0.06968635478079577,0.24976628015684899,2.822222858287793,0.16910935738443378,1.1958997722095743,0.6961724176397066,-3.7298619665951382,0.15923566878979223,2.610114192495905,1.8391666666666666,1.0306790200757177,424000.0,45914.94112140121,4.866666666666666,0.5646130345536571,1634.3333333333333,39.95982831280594,89.10000000000001,4.072077870303703,25.410833333333333,4.414164099460963,98.47995583333334,0.20559677678861743,7090.225000000001,80.9320829178714,177.21666666666667,0.6726248898376496,89.39976666666666,1.2116751262264416,186.52499999999998,1.4623300211952897,5.633333333333333,4.2,True
2002-02-28,3.15,398000.0,5.7,1787.0,90.7,21.59,99.23076,7225.2,178.0,88.4578,189.1,1106.72998046875,0.0,3.36,2.74,1.53,0.09,414000.0,491000.0,395000.0,386000.0,5.7,5.5,4.9,4.2,1665.0,1651.0,1615.0,1656.0,93.0,83.9,91.5,90.6,21.09,23.84,24.92,28.35,98.9692,98.45555999999999,98.29589,98.66686999999999,7184.6,7182.3,7121.7,7001.8,177.7,177.5,177.4,176.0,88.4634,87.886,89.157,91.2851,188.7,188.1,186.7,184.4,-6.25,3400.0,-3.864734299516903,3.1088082901554515,0.0,35.71428571428572,7.3273273273273265,7.910628019323673,-2.473118279569886,0.11037527593820151,2.370791844476061,-23.844797178130516,0.26428424196618394,0.5715089573633092,0.5650975698020755,3.190608129338157,0.16882386043894915,1.1363636363636465,-0.0063303015710336474,-3.097219590053568,0.2119766825649183,2.5488069414316694,2.0941666666666667,0.932430434483728,425000.0,45136.15764852662,4.991666666666667,0.5696224161404686,1645.25,59.52253202093165,89.10833333333333,4.0755274802684385,24.8475,4.436268138875319,98.52694666666666,0.29653187945431064,7108.841666666667,84.36410760202173,177.38333333333333,0.5859465277123957,89.16415833333333,1.0794108961151965,186.91666666666666,1.470827431520462,5.7,4.3,True
2002-03-31,3.45,479000.0,5.7,1691.0,95.7,17.4,99.42764,7243.4,178.5,89.1265,189.2,1147.3900146484375,0.0,3.15,3.37,2.04,0.35,398000.0,421000.0,517000.0,388000.0,5.7,5.7,5.0,4.3,1787.0,1680.0,1565.0,1659.0,90.7,88.8,81.8,91.5,21.59,23.8,31.93,28.64,99.23076,98.69349,98.25891,98.51558,7225.2,7166.7,7007.0,6996.7,178.0,177.4,178.1,176.1,88.4578,87.8518,88.6749,91.0585,189.1,188.4,187.1,184.7,9.523809523809534,885.7142857142858,20.351758793969843,23.453608247422686,0.0,32.558139534883736,-5.372132064913259,1.9288728149487566,5.512679162072764,4.590163934426239,-19.40713293191293,-39.245810055865924,0.19840622000677488,0.9258028019527353,0.2518961412832921,3.525947946889252,0.2808988764045006,1.3628620102214661,0.7559536863905647,-2.1217129647424504,0.052882072977267214,2.4363833243096877,2.3525000000000005,0.8289656753503664,432583.3333333333,45991.02349833236,5.108333333333333,0.5583389868551458,1647.9166666666667,60.895526531233465,89.45833333333333,4.461646319329544,23.91083333333333,4.738999622730801,98.60295166666667,0.3941666548970569,7129.400000000001,84.61075581727181,177.58333333333334,0.5131601439494536,89.00315833333333,0.9004161921110928,187.29166666666666,1.4273040915223811,5.7,4.3,True
